date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-04-26,4,26,100.02786720304037,202.38334093269398,2.023269580684836,0.1307205447188255,4.912334306533142,0.9740790951963623,True
2023-04-27,4,27,100.04354992414255,727.0903685892924,7.2677385912495565,0.5617504479947019,4.435659317180476,0.887591677610809,True
2023-04-28,4,28,100.02694626237711,662.8931376209771,6.627145608166082,0.4907613615623351,4.489760890937739,0.9014638753363692,True
2023-04-29,4,29,100.00212646763264,140.14239497840762,1.4013941495910796,0.10095986264217953,4.903784591882934,0.9798271692871559,True
2023-04-30,4,30,100.01498384747538,919.9016616821889,9.1976384567042,0.6936000595184972,4.289533954733496,0.8608104743852426,True
2023-05-01,5,1,100.29801022971324,4064.9244389469022,40.52846541658182,3.043315050982897,1.7979774823304802,0.3713837719903172,True
2023-05-02,5,2,100.00893304328548,195.84026359965597,1.9582277066678948,0.12611711207142398,4.880170325207886,0.9748082558879274,True
2023-05-03,5,3,100.01385160189344,505.357472239045,5.052874818286448,0.3789969153708962,4.592458077365377,0.923765393446256,True
2023-05-04,5,4,100.01491222537508,1420.8069521595937,14.205951098151507,1.026874963287916,3.867153455767256,0.7901779729578764,True
2023-05-05,5,5,100.03910943237017,1127.2098581834546,11.2676918515102,0.8220377993897217,4.0974519447441935,0.8329018166223572,True
2023-05-06,5,6,100.06299198761866,2819.5236171431247,28.177486612553018,2.2292421639534203,2.5129048393102247,0.5299086758763047,True
2023-05-07,5,7,100.001714156569,3391.018280849135,33.90960154482895,2.604669419588176,2.1562821329537987,0.4529099086930455,True
2023-05-08,5,8,100.01212481674298,1182.8583208698215,11.827149188533186,0.885253809250989,4.048955637434908,0.820588522069006,True
2023-05-09,5,9,100.03437541905299,797.8322610293994,7.975580970913332,0.6108314412527577,4.323130207486057,0.8761985834630688,True
2023-05-10,5,10,100.39912938179123,21.01716268785257,0.2093361049768657,0.0034332257911694752,5.004377586786914,0.9993144258200516,True
2023-05-11,5,11,100.01485073793603,1242.7070026540541,12.42522478896917,0.9630066985164946,3.886210176506669,0.8014098516656064,True
2023-05-12,5,12,100.02755824797632,1365.9161800895436,13.655398612283708,1.0356878742797175,3.8296312485504203,0.7871284805512899,True
2023-05-13,5,13,100.00773027632138,2010.7116741354619,20.105562525815404,1.4977200880129218,3.307956169988,0.6883435321887564,True
2023-05-14,5,14,100.11954717798838,1526.249988365821,15.244275782155878,1.1476732808991508,3.7399295983472376,0.7651868801018245,True
2023-05-15,5,15,100.4476386500333,0.0,0.0,0.0,5.036310375910429,1.0,True
2023-05-16,5,16,100.0195965419631,55.0913922121337,0.5508059831957048,0.025452248654254425,4.97797727567287,0.9949130394401474,True
2023-05-17,5,17,100.0629444009625,4631.019633423776,46.281064995117525,3.4422193445017335,1.3644999281687054,0.28387343856897196,True
2023-05-18,5,18,100.02220927828171,136.91977735102958,1.3688937520875137,0.05654850158049091,4.952102885327647,0.9887098348013797,True
2023-05-19,5,19,100.0093543993244,3513.4925747293178,35.13163939345511,2.736969365480244,2.067996268395516,0.43038731719865353,True
2023-05-20,5,20,100.00553830787658,523.0526176937735,5.23023651033712,0.3606410093004747,4.626467763541074,0.9276853532322318,True
2023-05-21,5,21,100.01033850840486,345.3333999017564,3.452977012698889,0.2762633064739178,4.73345005773068,0.9448544684316923,True
2023-05-22,5,22,100.15205277548603,594.702134358313,5.937992461237666,0.4257074989120352,4.516933266577878,0.9138704350345723,True
2023-05-23,5,23,100.01596689369,983.9011017483756,9.837440283851816,0.6927658343144487,4.263258324917863,0.8602174218574111,True
2023-05-24,5,24,100.11932188417308,527.8364421964144,5.272073684309033,0.3380909399772626,4.637635505853154,0.9320519438401647,True
2023-05-25,5,25,100.12924026248989,39.60182379396538,0.39550708354671194,0.017340288286806678,5.007239299885727,0.9965489076284861,True
2023-05-26,5,26,100.11461085835504,698.5347491146946,6.977350689631119,0.4361743346109197,4.465628988822472,0.911017577444252,True
2023-05-27,5,27,100.19307604180989,1398.5906052503888,13.958954655377248,1.0156291204828083,3.7344843238358676,0.7861884495206023,True
2023-05-28,5,28,100.41510590245497,823.1785369413697,8.197756000387233,0.5558064045043003,4.3883025520751735,0.887582088221448,True
2023-05-29,5,29,100.03040275910739,1700.1533098472567,16.996365734341342,1.2699811459264383,3.5183848751480746,0.734777763367084,True
2023-05-30,5,30,100.06185557411487,2221.8026601518277,22.204292009217834,1.7122535335014628,3.23367238323027,0.6538052606673657,True
2023-05-31,5,31,100.07594118993777,312.46127160561997,3.1222416485955238,0.22687082255483876,4.755574190203037,0.954465965610474,True
2023-06-01,6,1,100.03247324979655,119.7815328890783,1.1974264855969852,0.053618210361976934,4.958040196341476,0.9893013038777226,True
