date,month,day,h2_kg,cost_da,cost_per_kg_da,grid_import_mwh,solar_to_elz_mwh,green_fraction,demand_met
2023-04-16,4,16,200.0075689984912,6688.064146135514,33.439055229884666,5.075441047310392,5.157597990029496,0.5040142983144751,True
2023-04-17,4,17,200.0169273513444,6869.418472511949,34.34418558207982,5.187930387015479,5.061220642977782,0.4938185248872374,True
2023-04-18,4,18,200.24455638594628,7613.009775303906,38.01856046778512,5.630219566716393,4.670352952249434,0.45340712311380693,True
2023-04-19,4,19,200.0003250157482,9647.587790505142,48.237860562204,6.712219254114377,3.5763061594335137,0.3476014312725756,True
2023-04-20,4,20,200.023607125461,7997.876421016893,39.98466249036483,5.903545564890514,4.429369088996367,0.42866598993249144,True
2023-04-21,4,21,200.01075754188744,7946.813302910765,39.731929425078526,5.951037699097737,4.342828891313979,0.4218850956703803,True
2023-04-22,4,22,200.0621031528424,7745.102757820568,38.71349263935061,5.75500983518027,4.542291757906981,0.44111476359557117,True
2023-04-23,4,23,200.0437558138297,6850.078882435799,34.24290278178345,5.475439225925722,4.918766885272579,0.47322198854353076,True
2023-04-24,4,24,200.1434967065298,10190.23717218073,50.91465543405922,7.147582792058693,3.19217900508555,0.3087284859857414,True
2023-04-25,4,25,200.07870136398466,6522.880160388644,32.60157186107567,5.191358442565406,5.1546741391240145,0.4982271318424844,True
2023-04-26,4,26,200.19687759089544,6132.32843945118,30.631488928526956,4.818427242678266,5.476337085792187,0.5319536136099032,True
2023-04-27,4,27,200.04127489750937,6109.075874555465,30.53907688643473,4.785250913913435,5.520146586031702,0.5356558624799372,True
2023-04-28,4,28,200.08134825889152,5975.7321050768605,29.866512581396012,4.753119545750729,5.529215944612957,0.5377393054131313,True
2023-04-29,4,29,200.26050635232542,6914.282634371659,34.52644138533793,5.105665913010769,5.129341925582433,0.501156619171428,True
2023-04-30,4,30,200.33191823610372,7744.82737182006,38.65997710206266,5.835799241461919,4.53944094633208,0.43752634774398064,True
2023-05-01,5,1,200.0232643934717,11998.417492086843,59.985109874441406,7.900380228527201,2.3844229693693695,0.2318394356692238,True
2023-05-02,5,2,200.10189649646532,6440.145707556589,32.18433118483887,4.590792722238913,5.6128112676369994,0.5500812529774842,True
2023-05-03,5,3,200.27490522398628,6971.954219021369,34.81192120013227,5.367624420018076,4.96024435624749,0.48027763168782783,True
2023-05-04,5,4,200.06366346617133,8847.469285876743,44.22326939630773,6.343323378183392,3.9794596515121645,0.3855025955756748,True
2023-05-05,5,5,200.04255675464952,7972.334826039551,39.85319401719881,5.948352845570518,4.376246561191745,0.42386599119046225,True
2023-05-06,5,6,200.00905002281254,11197.34433096796,55.98418836393063,7.575572527054794,2.752736430233178,0.2665234397631728,True
2023-05-07,5,7,200.03348929610593,12064.106054269876,60.31043150185517,8.027334335414446,2.2908324999999996,0.22201933119915326,True
2023-05-08,5,8,200.04408996582464,7313.232796614798,36.55810475512765,5.594949060093481,4.705025927459724,0.4567997430232031,True
2023-05-09,5,9,200.0981933190319,6996.977100217962,34.967717519878576,5.2245260252669,5.091438348687676,0.49354943116538663,True
2023-05-10,5,10,200.06087252243756,6296.133977838764,31.471091265647804,4.8508338438030005,5.354173277033342,0.5246613954929358,True
2023-05-11,5,11,200.00948112780225,7724.036129223581,38.61834991856246,5.736360897496926,4.5137385420011435,0.44036046368562587,True
2023-05-12,5,12,200.38635588233507,8754.589836374544,43.68855253555863,6.44988636309793,3.931721479878357,0.3787198995903488,True
2023-05-13,5,13,200.04554281196909,8687.287785291508,43.42655009043137,6.407437814759369,3.948579827396441,0.3812836134348711,True
2023-05-14,5,14,200.10590832353515,8704.272917662047,43.49833041205764,6.451092125171858,3.920647103043059,0.37801250270325615,True
2023-05-15,5,15,200.03706168816285,6161.6620475887175,30.802602255746553,4.895632297776708,5.3806991448163695,0.523601167875394,True
2023-05-16,5,16,200.03854464068257,5664.704823886335,28.31806657092767,4.542532105977662,5.705117090649373,0.5567244722357577,True
2023-05-17,5,17,200.05946980901575,13391.214179181305,66.93616749042201,8.560552256567782,1.7336649055589994,0.16841153419001945,True
2023-05-18,5,18,200.05587812448059,7080.644890544325,35.39333588657936,5.032635101470838,5.181964576576263,0.5073096097650484,True
2023-05-19,5,19,200.26325937848844,11878.955937364897,59.31670129723701,7.85485343586101,2.4513895380468966,0.23785481714850182,True
2023-05-20,5,20,200.06069673330757,6480.346684591925,32.39190300946817,4.909858578175726,5.314615926721382,0.5197935526345042,True
2023-05-21,5,21,200.1091116296318,6700.2154570238345,33.482810465046704,5.114761957129675,5.127522849181486,0.5006229514357943,True
2023-05-22,5,22,200.05751304734557,6725.433996772373,33.61750275872285,5.0682019597146315,5.108964736151549,0.502002658384945,True
2023-05-23,5,23,200.03613453033805,7099.081349083808,35.488994854612834,5.328230332787416,4.910507095861194,0.4796008423969635,True
2023-05-24,5,24,200.1688919719494,7289.456337440539,36.416529389901626,5.646908153726105,4.730800423498884,0.45586175293851866,True
2023-05-25,5,25,200.29671453247897,6336.748093611808,31.636804969081393,4.881757928759944,5.369342291934088,0.5237820503495738,True
2023-05-26,5,26,200.0048649710693,7290.792430337567,36.45307543590092,5.496440953861288,4.7632352660909545,0.4642676010406424,True
2023-05-27,5,27,200.0758725594074,8681.42201975109,43.39064930067149,6.388903385689965,3.8892864580041997,0.3784018895496798,True
2023-05-28,5,28,200.07590522337586,7140.131422447768,35.68711292084936,5.360843385790384,4.897277540219583,0.4774049336659988,True
2023-05-29,5,29,200.04368551582263,8653.104582388714,43.25607459228844,6.388801469609477,3.9514725346493744,0.3821438902897428,True
2023-05-30,5,30,200.04463704795987,9845.329916441144,49.21566537212776,6.931859414737191,3.4642489207131586,0.33322555026674705,True
2023-05-31,5,31,200.05435471898483,6248.950400060674,31.23626280886781,4.879131069105984,5.3557264154004685,0.5232829498122449,True
2023-06-01,6,1,200.0606434073157,6585.933050807613,32.91968344517871,4.992599336298383,5.283296334756125,0.5141446063566307,True
2023-06-02,6,2,200.31084133116036,8552.359874683594,42.695441833547875,6.298787662133291,3.98816099347453,0.3876913482308892,True
2023-06-03,6,3,200.11025189622052,8610.954563750074,43.031051543605145,6.247103324466757,4.023634739350403,0.3917571175848879,True
2023-06-04,6,4,200.0359313563158,9077.62950214854,45.37999468694917,6.578703333075774,3.712451949454575,0.36074200102262693,True
2023-06-05,6,5,200.1516376601225,8864.923874573105,44.291038425709175,6.432228174566033,3.839233817666087,0.37377676328545445,True
2023-06-06,6,6,200.0390942656552,8536.2251182042,42.67278428519554,6.033114324498296,4.1498886687933805,0.4075309288946718,True
2023-06-07,6,7,200.1467994563937,8427.287602562421,42.105532666279224,6.183462682494485,4.063304704785245,0.39654503232203786,True
2023-06-08,6,8,200.13152448261616,6689.046180781912,33.42325102491755,5.24167107056347,5.03753151552662,0.49007026307113094,True
2023-06-09,6,9,200.0259030105201,9015.989061539325,45.074107532288664,6.472035207261143,3.8564847936648,0.3733821296099606,True
2023-06-10,6,10,200.25091714343333,7161.8620738307345,35.76444081252782,5.156534317874613,5.061734659341633,0.4953612662406738,True
2023-06-11,6,11,200.17896329877573,7202.028843915994,35.977950556006505,5.101745697351071,5.100608149752582,0.49994425072804105,True
2023-06-12,6,12,200.10924113209273,7051.881890266582,35.240161075877616,5.305605984900966,4.907716813634495,0.4805210713929689,True
2023-06-13,6,13,200.06313118187973,6377.030013895312,31.875088509425954,4.868812219808365,5.303535250245243,0.5213678814903178,True
2023-06-14,6,14,200.15166730240725,6542.239816431622,32.68641178265587,5.130987737179728,5.130037503035421,0.4999536969200416,True
2023-06-15,6,15,200.03971024917314,5680.123991804322,28.39498209994933,4.568505659083062,5.673905284144707,0.5539618860827163,True
2023-06-16,6,16,200.18305243986487,5910.056892971568,29.52326293828971,4.651607308136722,5.573671369625688,0.5450874783243922,True
2023-06-17,6,17,200.2013347766387,6003.035140483529,29.984990595497354,4.743285896319639,5.492342364357642,0.5365906444119161,True
2023-06-18,6,18,200.19442987556093,6327.129582823318,31.604923207684674,4.815019719128748,5.466730622103654,0.5316926049235694,True
2023-06-19,6,19,200.40565018916152,6885.731790110967,34.35897033647291,5.273808945343333,5.07901684291042,0.49059232201830716,True
2023-06-20,6,20,200.0183932073438,7377.8271807780875,36.885743668233836,5.193604049694492,5.0487624905420745,0.49292929233769295,True
2023-06-21,6,21,200.00192534221412,6174.146098326757,30.870433310891677,4.922480321665132,5.365658909871458,0.5215383257473729,True
2023-06-22,6,22,200.1821697073193,6153.444833925303,30.739225391162865,4.8053234997804255,5.420802893981277,0.5300934767722172,True
2023-06-23,6,23,200.0216253938072,5888.475226795359,29.439192963270813,4.421715141901359,5.732776380217507,0.5645557306075026,True
2023-06-24,6,24,200.02352787891186,5760.7824688688115,28.800524268106166,4.5477348878077635,5.686295122486788,0.5556261919074759,True
2023-06-25,6,25,200.0117159313338,5789.732998433694,28.94696928864593,4.560712798791859,5.63955334577699,0.5528829606842935,True
2023-06-26,6,26,200.19994134101415,6344.404192295877,31.69033991617921,4.862574563006785,5.361142397368674,0.5243829047837597,True
2023-06-27,6,27,200.0569122919049,6092.2425154973425,30.452546956278596,4.709486643866686,5.480663913278475,0.5378393461945002,True
2023-06-28,6,28,200.5865508308294,6128.941203169006,30.555095432784178,4.752636941267863,5.502783702980128,0.5365731834770232,True
